id,artist_1,artist,title_clean,title,genres,popularity,Successful,year,release_date,duration_ms,tempo,key,mode,acousticness,instrumentalness,danceability,energy,liveness,loudness,speechiness,valence,explicit,peak,weeks,msd_id,echo_nest_id
4fE3Pyz3Jfu7LL5NUB1iMl,LEVEL 42,LEVEL 42,SOMETHING ABOUT YOU,SOMETHING ABOUT YOU,"art rock, brit funk, dance rock, mellow gold, new romantic, new wave, new wave pop, post-disco, soft rock, synthpop",42,1,1985,1985,265013,104.96700000000001,6,0,0.0885,0.0115,0.713,0.792,0.19899999999999998,-5.596,0.0338,0.8759999999999999,0,27.0,7.0,TRHCJMM128F933BEED,SOLLUUU12A6D4F8C75
4fFxkU9C7prSviiYtvlV8V,FINE YOUNG CANNIBALS,FINE YOUNG CANNIBALS,JOHNNY COME HOME,JOHNNY COME HOME,"dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock, synthpop",56,1,1985,1/1/85,211507,133.62,10,1,0.00898,0.00024700000000000004,0.775,0.882,0.0628,-6.96,0.0458,0.963,0,,,,
4fINc8dnfcz7AdhFYVA4i7,JASON DERULO,JASON DERULO,IT GIRL,IT GIRL,"dance pop, pop, pop rap, post-teen pop, urban contemporary",73,1,2011,9/16/11,192200,91.993,1,0,0.0165,0.0,0.6679999999999999,0.718,0.10400000000000001,-4.736000000000001,0.0605,0.345,0,,,,
4fK6E2UywZTJIa5kWnCD6x,REBECCA BLACK,REBECCA BLACK,FRIDAY,FRIDAY,post-teen pop,50,1,2011,3/14/11,210026,112.00399999999999,8,0,0.0307,2.57e-06,0.684,0.889,0.775,-4.555,0.102,0.5820000000000001,0,,,,
4fKhRRYn7F5shZItjJkPJU,JOHN LENNON,JOHN LENNON,WATCHING THE WHEELS,WATCHING THE WHEELS,"album rock, art rock, beatlesque, classic rock, folk rock, mellow gold, psychedelic rock, rock",52,1,1980,11/17/80,239933,82.93299999999999,0,1,0.408,5.2e-06,0.607,0.612,0.32,-8.666,0.0523,0.272,0,17.0,10.0,TRTYHUE128F429FD9B,SOYDIKE12CF5665043
4fLUMjlZ1jbxzsWMd6YCZS,LEFTY FRIZZELL,LEFTY FRIZZELL,MY ROUGH AND ROWDY WAYS,MY ROUGH AND ROWDY WAYS,"arkansas country, country rock, honky tonk, traditional country, traditional folk",8,0,1950,1950,161853,119.90899999999999,0,1,0.723,4.14e-06,0.634,0.184,0.168,-12.800999999999998,0.0366,0.6779999999999999,0,,,TRJXCFW128F4270639,SOJWGLH12A8C134D4F
4fN44oV5yhUEt6NDSDCLBS,EDDIE KENDRICKS,EDDIE KENDRICKS,DATE WITH THE RAIN,DATE WITH THE RAIN,"classic soul, disco, funk, jazz funk, motown, post-disco, quiet storm, soul",24,0,1972,1/1/72,160907,123.132,9,1,0.353,0.0,0.619,0.723,0.122,-12.350999999999999,0.128,0.563,0,,,TRZESMO128E078E62E,SORQVGN12A6701DCB2
4fOFOwrAHA9PdhOL7lciok,DEANA CARTER,DEANA CARTER,WE DANCED ANYWAY,WE DANCED ANYWAY,"country, country dawn, country road",49,1,1996,1/1/96,202533,94.054,6,1,0.502,0.0,0.629,0.721,0.307,-3.722,0.0277,0.6509999999999999,0,9.0,72.0,TROKFWT128F1461F0B,SOUICFN12A6D4F7E8F
4fPa1CIDsiWJCdEmvOdwho,EDDIE COCHRAN,EDDIE COCHRAN,BOLL WEEVIL SONG,BOLL WEEVIL SONG,"adult standards, brill building pop, rock-and-roll, rockabilly",21,0,1962,1/1/62,119333,166.37900000000002,9,1,0.7959999999999999,0.0,0.563,0.821,0.16399999999999998,-7.711,0.22899999999999998,0.815,0,,,TRLYAHM128F92FC867,SOTYBLO12AB017C424
4fUU9WKxEgJXyrZJsUA2iP,THE MARSHALL TUCKER BAND,THE MARSHALL TUCKER BAND,CAN'T YOU SEE,CAN'T YOU SEE,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, roots rock, soft rock, southern rock",67,1,1973,1973,365093,164.44400000000002,7,1,0.276,0.0035399999999999997,0.406,0.713,0.11199999999999999,-5.49,0.0348,0.5770000000000001,0,6.0,75.0,TREBZOJ128F428542D,SOZKSUN12A8C13F2C6
4fixebDZAVToLbUCuEloa2,BRITNEY SPEARS,BRITNEY SPEARS,WOMANIZER,WOMANIZER,"dance pop, pop, pop rap, post-teen pop",75,1,2008,12/2/08,224400,139.0,11,1,0.073,0.0,0.7240000000000001,0.695,0.0889,-5.226,0.0622,0.235,0,23.0,1.0,TRGIOOA128F92DFF81,SOWYHKN12A8C143B9E
4flhEzNprMkUR0NxsKdOgw,THE SEEDS,THE SEEDS,EVIL HOODOO,EVIL HOODOO,"alternative rock, art rock, permanent wave, rock",34,0,1966,1966,319971,154.10299999999998,4,0,0.0389,0.000291,0.231,0.909,0.0575,-13.122,0.0761,0.457,0,,,TRUHROW128F425EED7,SOJWUOJ12A8C133EAA
4foyyTPR2jUcATliukBkd9,CA$H OUT,CA$H OUT,SHE TWERKIN,SHE TWERKIN,"atl hip hop, deep southern trap, dirty south rap, pop rap, rap, southern hip hop, trap",57,1,2014,8/26/14,172467,142.009,2,1,0.000644,0.0,0.8370000000000001,0.762,0.113,-4.073,0.0508,0.33399999999999996,1,,,,
4fqlTmlufMMWMBWxbLywKl,JAMES TAYLOR,JAMES TAYLOR,EVERYDAY,EVERYDAY,"classic rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock",37,1,1985,1985,193960,102.583,4,1,0.491,0.000271,0.755,0.335,0.0685,-16.312,0.0316,0.48100000000000004,0,,,,
4frelkLhC4ATqJH9VGJztu,THE POLICE,THE POLICE,SPIRITS IN THE MATERIAL WORLD,SPIRITS IN THE MATERIAL WORLD,"album rock, art rock, classic rock, dance rock, mellow gold, new wave, permanent wave, rock, soft rock",55,1,1981,10/2/81,179067,141.55100000000002,9,0,0.273,0.016,0.833,0.6629999999999999,0.0327,-7.859,0.057999999999999996,0.8590000000000001,0,13.0,11.0,TRUTTOR128F147729B,SOMTIYG12A6D4F8CBD
4fupWy6EgMEsEGFXh7vCc9,BONE THUGS-N-HARMONY,BONE THUGS-N-HARMONY,IF I COULD TEACH THE WORLD,IF I COULD TEACH THE WORLD,"gangster rap, hip hop, pop rap, rap, southern hip hop",46,1,1997,1997,264227,80.024,4,1,0.191,0.0,0.71,0.441,0.0905,-10.116,0.098,0.537,1,,,,
4fwbGKNExPtPHbor1TBSY4,KATY PERRY,KATY PERRY,UNCONDITIONALLY,UNCONDITIONALLY,"dance pop, pop, post-teen pop",68,1,2013,10/18/13,228879,128.861,7,1,0.00266,0.0,0.397,0.725,0.20800000000000002,-4.862,0.043,0.358,0,,,,
4fyO0AX6RqbmVuAuKPMv3i,BRYAN ADAMS,BRYAN ADAMS,KIDS WANNA ROCK,KIDS WANNA ROCK,"album rock, canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, pop rock, rock, soft rock",42,0,1984,11/5/84,155359,162.19799999999998,9,1,0.0125,3.3e-05,0.414,0.9209999999999999,0.644,-5.104,0.0645,0.5579999999999999,0,,,TRACDGM128E0792ECC,SOKCRPX12CF5F88A2F
4fzsfWzRhPawzqhX8Qt9F3,KANYE WEST,KANYE WEST,STRONGER,STRONGER,"chicago rap, hip hop, rap",80,1,2007,9/11/07,311867,103.992,10,0,0.00564,0.0,0.617,0.7170000000000001,0.408,-7.858,0.153,0.49,1,27.0,1.0,TRMHYFM12903CD6C17,SOCEJQC12AB018DA26
4g1KdhosR6v8qCT1F1Njev,DIERKS BENTLEY,DIERKS BENTLEY,EVERY MILE A MEMORY,EVERY MILE A MEMORY,"contemporary country, country, country road, modern country rock",45,1,2006,1/1/06,232720,177.915,2,1,0.0803,0.00131,0.452,0.703,0.162,-4.9030000000000005,0.0356,0.392,0,,,,
4g2TNvnLKj3UPeuoJEZ1gM,WHITE LION,WHITE LION,TELL ME,TELL ME,"album rock, glam metal, hard rock, rock",40,1,1987,1987,268973,140.1,11,0,0.0129,5.8299999999999994e-05,0.48,0.727,0.625,-9.862,0.0416,0.645,0,11.0,58.0,TROTUDF12903CCF1AA,SOSNGHW12A8C135B6B
4gB7HrYHbJVJ5RFOjxmoq4,LUKE COMBS,LUKE COMBS,ONE NUMBER AWAY,ONE NUMBER AWAY,contemporary country,75,1,2017,6/2/17,221800,144.075,6,0,0.00585,0.0,0.544,0.7809999999999999,0.191,-6.16,0.0311,0.527,0,,,,
4gCxikZZWCY7TOvGHe7VHg,THE PSYCHEDELIC FURS,THE PSYCHEDELIC FURS,GOODBYE,GOODBYE,"art rock, dance rock, new romantic, new wave, new wave pop, post-punk, rock",29,0,1982,1982,236227,146.025,0,1,0.0102,0.105,0.40700000000000003,0.897,0.214,-4.595,0.0393,0.87,0,,,TRRDETF128F4274665,SOYFQMK12A8AE48DA0
4gDBc1RxPAvinJrZzZ9nYX,WHITNEY HOUSTON,WHITNEY HOUSTON,LOVE WILL SAVE THE DAY,LOVE WILL SAVE THE DAY,"dance pop, pop, urban contemporary",44,1,1987,6/2/87,321667,120.571,1,1,0.19699999999999998,3.98e-06,0.758,0.8440000000000001,0.242,-9.453,0.0482,0.7659999999999999,0,16.0,9.0,TRRDSZF128F42B0CF2,SOWTHJE12A8C13E16F
4gGYiGsxhPYpsGIttWLwlT,MARY J. BLIGE,MARY J. BLIGE,TAKE ME AS I AM,TAKE ME AS I AM,"dance pop, hip pop, neo soul, pop, pop rap, r&b, urban contemporary",43,1,2005,1/1/05,237493,82.251,11,0,0.0663,0.0,0.599,0.565,0.207,-4.663,0.0334,0.5760000000000001,0,,,,
4gJoAvFpDvaeqm2EKYGmhb,DANIEL BEDINGFIELD,DANIEL BEDINGFIELD,IF YOU'RE NOT THE ONE,IF YOU'RE NOT THE ONE,"dance pop, europop",52,1,2002,1/1/02,257160,120.023,10,1,0.561,0.0,0.687,0.537,0.107,-7.638999999999999,0.0305,0.264,0,20.0,15.0,TRBHJXD128F14628B5,SOLFOUV12A6D4F8FF7
4gLro52WoEK40Y7CZn6mIK,BONE THUGS-N-HARMONY,BONE THUGS-N-HARMONY,WEED SONG,WEED SONG,"gangster rap, hip hop, pop rap, rap, southern hip hop",53,0,2000,2/29/00,249707,100.56700000000001,6,1,0.514,0.0,0.846,0.35700000000000004,0.389,-10.529000000000002,0.0571,0.608,1,,,TRGPSSU128F42B77D0,SOXAAUA12A8C13E456
4gT03ljMtJBaVBTmVUbbat,JETHRO TULL,JETHRO TULL,LIVING IN THE PAST,LIVING IN THE PAST,"album rock, art rock, blues rock, classic rock, folk rock, hard rock, progressive rock, psychedelic rock, rock, symphonic rock",30,1,1972,1972,201093,150.89600000000002,5,1,0.0274,3.77e-05,0.677,0.526,0.115,-9.988,0.0514,0.9620000000000001,0,,,,
4gU72rTOyzRPyYB32R8Dl5,LEONARD COHEN,LEONARD COHEN,THE BUTCHER,THE BUTCHER,"canadian folk, canadian singer-songwriter, folk, folk rock, melancholia, permanent wave, singer-songwriter",31,0,1969,3/24/69,198693,89.06,4,1,0.958,0.000918,0.532,0.0981,0.11199999999999999,-15.384,0.0381,0.136,0,,,TRNLVVS128F92DD72F,SOTSVGO12AF72A84BD
4gVTozEmzwAUXpwj3jEetX,DEEP PURPLE,DEEP PURPLE,HIGHWAY STAR,HIGHWAY STAR,"album rock, blues rock, classic rock, hard rock, metal, psychedelic rock, rock",60,0,1972,3/25/72,368507,173.737,9,0,0.0283,0.0057399999999999994,0.298,0.895,0.305,-7.647,0.0547,0.544,0,,,TRZZWQH128F92E2CDC,SOITJYC12A8C1433A7
4gXdMZkBN1neE9nX6yRALa,EMINEM,EMINEM,ASS LIKE THAT,ASS LIKE THAT,"detroit hip hop, hip hop, rap",65,1,2004,11/12/04,265480,83.09299999999999,2,1,0.409,0.0,0.6459999999999999,0.7959999999999999,0.107,-6.152,0.366,0.6759999999999999,1,,,,
4gY07XF01nlzHuPNlMFnBe,ZZ TOP,ZZ TOP,IT'S ONLY LOVE,IT'S ONLY LOVE,"album rock, blues rock, classic rock, country rock, hard rock, rock",32,1,1976,11/29/76,263627,109.84700000000001,11,1,0.10800000000000001,0.0184,0.7,0.5920000000000001,0.11800000000000001,-10.434000000000001,0.0681,0.9059999999999999,0,,,,
4gYqEw6l3WNqOnmRS6dyx0,WINGS,WINGS,"HI, HI, HI","HI, HI, HI","album rock, art rock, beatlesque, classic rock, folk rock, mellow gold, rock, soft rock",29,1,1978,11/22/78,189347,132.77700000000002,1,0,0.0259,2.26e-05,0.54,0.5529999999999999,0.10800000000000001,-10.401,0.0534,0.653,0,,,,
4gZfY1TCkT8hEEud3je3fV,THE BLOW MONKEYS,THE BLOW MONKEYS,DIGGING YOUR SCENE,DIGGING YOUR SCENE,"dance rock, new romantic, new wave, new wave pop, synthpop",32,1,1986,5/20/86,254493,102.96700000000001,9,1,0.11699999999999999,0.0013,0.5670000000000001,0.7909999999999999,0.062,-11.145,0.0502,0.6509999999999999,0,,,,
4gcmnf2zVBZPF0QtK2mjHN,THE CLANCY BROTHERS,THE CLANCY BROTHERS,ALL FOR ME GROG,ALL FOR ME GROG,"celtic, irish folk, irish pub song",27,0,1969,5/26/69,124933,119.963,5,1,0.76,9.17e-06,0.669,0.718,0.27899999999999997,-7.909,0.0977,0.9420000000000001,0,,,TRJUSDY128F426BB5D,SOFXQDT12A8C133190
4gpext9x0CbdD9NWaa4nDj,BOSTON,BOSTON,AMANDA,AMANDA,"album rock, art rock, classic rock, country rock, hard rock, mellow gold, rock, soft rock",64,1,1986,1/1/86,256200,125.494,7,1,0.32,1.69e-06,0.449,0.424,0.107,-14.06,0.0323,0.259,0,18.0,1.0,TRQWKDK128F426A901,SOBSAAN12A8C135B63
4gs07VlJST4bdxGbBsXVue,JOHN MAYER,JOHN MAYER,HEARTBREAK WARFARE,HEARTBREAK WARFARE,"neo mellow, pop, pop rock, singer-songwriter",65,1,2009,11/13/09,269720,97.031,2,1,0.191,0.00131,0.624,0.5539999999999999,0.299,-8.113,0.0225,0.311,0,,,,
4gsOR9hEmZqJF8BSLKuHUA,THE KILLERS,THE KILLERS,LOSING TOUCH,LOSING TOUCH,"modern rock, permanent wave, rock",52,0,2008,11/18/08,253653,117.96600000000001,11,1,0.0388,2.2e-05,0.535,0.8420000000000001,0.386,-5.624,0.0508,0.414,0,,,TROAOEQ128F92F238E,SOAVWHY12AB017C6C0
4gvea7UlDkAvsJBPZAd4oB,DON HENLEY,DON HENLEY,THE BOYS OF SUMMER,THE BOYS OF SUMMER,"album rock, art rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, pop rock, rock, roots rock, singer-songwriter, soft rock, yacht rock",77,1,1984,1/1/84,288733,176.94099999999997,6,1,0.501,0.00572,0.516,0.5489999999999999,0.184,-13.741,0.0373,0.907,0,,,,
4gzeYkzuzxuzAUTsGcdjqA,DARIUS RUCKER,DARIUS RUCKER,IT WON'T BE LIKE THIS FOR LONG,IT WON'T BE LIKE THIS FOR LONG,"contemporary country, country, country road, modern country rock, pop rock",58,1,2008,1/1/08,219000,143.863,4,1,0.335,0.0,0.584,0.524,0.11,-6.001,0.0287,0.389,0,20.0,36.0,TRGZRNJ128F92F4139,SOFLMTG12A58A7D556
4h1oxHwo7BD2Yjv4g6WQ42,TRACY LAWRENCE,TRACY LAWRENCE,I SEE IT NOW,I SEE IT NOW,"arkansas country, contemporary country, country, country road",48,1,1994,9/9/94,214733,91.821,5,1,0.267,0.0,0.5670000000000001,0.436,0.217,-9.138,0.0242,0.305,0,,,,
4h5gVHou6IWzozLx0N6mpU,DINAH WASHINGTON,DINAH WASHINGTON,MY OLD FLAME,MY OLD FLAME,"adult standards, jazz blues, lounge, soul, swing, vocal jazz",11,0,1955,1/1/55,188107,66.77199999999999,8,0,0.938,0.0,0.53,0.0741,0.105,-14.977,0.0697,0.156,0,,,TRNVKHD128F42759BF,SOREBAC12A8C1362A8
4h7bZNHnYP2umOomPbnfxG,FAITH NO MORE,FAITH NO MORE,EPIC,EPIC,"alternative metal, alternative rock, funk metal, funk rock, hard rock, nu metal, post-grunge, rap metal, rock",53,1,1989,6/20/89,293653,174.238,4,0,0.0222,0.0524,0.358,0.893,0.126,-7.486000000000001,0.12,0.262,0,21.0,9.0,TRUYXLE128F4241A5E,SOCKJVP12A6D4F920C
4h7wUvVV8Ff8UL7JqAByiL,AALIYAH,AALIYAH,I DON'T WANNA,I DON'T WANNA,"dance pop, hip hop, hip pop, pop, pop rap, r&b, urban contemporary",60,1,1999,12/14/99,255093,129.999,9,0,0.526,0.0,0.7020000000000001,0.573,0.23,-5.69,0.0344,0.693,1,,,,
4h9GuOsZdhe4w5TPMQHNWQ,3 DOORS DOWN,3 DOORS DOWN,SO I NEED YOU,SO I NEED YOU,"alternative metal, nu metal, pop rock, post-grunge",43,0,2000,2000,227973,144.906,7,1,0.00256,0.0592,0.46299999999999997,0.91,0.08800000000000001,-5.278,0.0398,0.682,0,,,TRQLJDE128E078DF33,SODSDIU12A6701CFE6
4h9WxkuyzScrrPiK9nYtah,RICKY MARTIN,RICKY MARTIN,A MEDIO VIVIR,A MEDIO VIVIR,"dance pop, latin, latin pop, mexican pop, puerto rican pop",62,0,1995,9/12/95,281640,120.146,10,1,0.22899999999999998,0.0,0.57,0.495,0.146,-8.198,0.0313,0.326,0,,,TRRZIBH128F4278F43,SOXNTLY12AF72A70E2
4hAx5iTGvFrF7GxyFyLvJR,THUNDER,THUNDER,DIRTY LOVE,DIRTY LOVE,"afrofuturism, hip hop, indie soul",42,1,1990,2/26/90,315587,119.111,6,0,0.00853,0.000176,0.45899999999999996,0.935,0.171,-10.083,0.0423,0.778,0,,,,
4hBH0Ss3nTeOP7NnkyePd7,BRUCE SPRINGSTEEN,BRUCE SPRINGSTEEN,SECRET GARDEN,SECRET GARDEN,"classic rock, heartland rock, mellow gold, permanent wave, rock, singer-songwriter",38,1,1996,12/10/96,266493,86.823,0,1,0.45399999999999996,0.0882,0.519,0.263,0.107,-18.12,0.0271,0.139,0,23.0,19.0,TRNNCPB128F92D307D,SOBRQFE12A8C142A54
4hLS1e3mrL0gbm8BqX1VvN,RAMMSTEIN,RAMMSTEIN,TE QUIERO PUTA!,TE QUIERO PUTA!,"alternative metal, german metal, industrial, industrial metal, industrial rock, neue deutsche harte, nu metal",53,0,2005,10/27/05,235627,159.931,5,1,7.840000000000001e-05,0.344,0.496,0.934,0.115,-5.305,0.145,0.268,0,,,TREGXCG128F930277B,SOAOVUU12AB0186929
4hSrsPJxHOrGTD6I3HcCRe,DENISE LASALLE,DENISE LASALLE,TRAPPED BY A THING CALLED LOVE,TRAPPED BY A THING CALLED LOVE,"soul, soul blues, southern soul, southern soul blues",48,1,2009,9/22/09,160627,141.515,5,0,0.11900000000000001,3.19e-05,0.7190000000000001,0.486,0.0718,-9.488999999999999,0.0538,0.8240000000000001,0,,,,
4hXxnHb8rmmSHW8QPY4egm,MEN AT WORK,MEN AT WORK,DR. HECKYLL & MR. JIVE,DR. HECKYLL & MR. JIVE,"album rock, australian rock, dance rock, mellow gold, new romantic, new wave, new wave pop, rock, soft rock",31,1,1983,1983,285333,146.915,4,1,0.239,0.0,0.42,0.8290000000000001,0.102,-4.76,0.0989,0.6,0,11.0,28.0,TRPWNCY128F426A50E,SOKMLVQ12A58A7DAB8
4hbXvRJfgctBgz7PVBtWQu,TAYLOR DAYNE,TAYLOR DAYNE,I'LL BE YOUR SHELTER,I'LL BE YOUR SHELTER,"freestyle, hi-nrg, mellow gold, new wave pop, soft rock",46,1,1989,10/7/89,283040,107.38799999999999,0,1,0.151,0.000217,0.6920000000000001,0.912,0.132,-5.26,0.0353,0.8859999999999999,0,,,,
4hdKgDxQMLEoiNwzL1Wu5y,T. REX,T. REX,TELEGRAM SAM,TELEGRAM SAM,"album rock, art rock, blues rock, classic rock, dance rock, folk rock, glam rock, protopunk, psychedelic rock, rock",32,1,1972,7/21/72,225773,122.914,4,0,0.0454,0.0,0.561,0.897,0.0845,-6.0760000000000005,0.111,0.42200000000000004,0,,,,
4hmjM2PqV9hZCsB6Z4bGOP,THE TROGGS,THE TROGGS,I CAN'T CONTROL MYSELF,I CAN'T CONTROL MYSELF,"brill building pop, british invasion, bubblegum pop, classic garage rock, classic rock, folk rock, freakbeat, merseybeat, protopunk, psychedelic rock, rock-and-roll",31,1,1966,7/25/66,185160,119.527,5,1,0.68,0.0588,0.6890000000000001,0.606,0.616,-13.513,0.0461,0.84,0,6.0,43.0,TRNUKVD12903CDF83B,SOAZPVE12AB0184DBA
4hmtCJAsVnaV3g6qkCsJ5b,ALICE IN CHAINS,ALICE IN CHAINS,BROTHER,BROTHER,"alternative metal, alternative rock, grunge, hard rock, nu metal, post-grunge, rock",41,0,1992,2/4/92,267333,93.949,1,1,0.436,8.37e-06,0.462,0.43799999999999994,0.162,-10.533,0.0294,0.218,0,,,TRACTIE128F92E473B,SOOLVIB12A8C1408E2
4hnK8P3v7kE7T4PMBYwRhu,ELI YOUNG BAND,ELI YOUNG BAND,DRUNK LAST NIGHT,DRUNK LAST NIGHT,"contemporary country, country, country road, heartland rock, modern country rock, pop rock, texas country",58,1,2013,1/1/13,219213,87.01899999999999,7,1,0.052000000000000005,0.0,0.528,0.856,0.0988,-4.605,0.0351,0.5720000000000001,0,,,,
4hq0S6wznq7SHDyMOFXL9i,THE ROLLING STONES,THE ROLLING STONES,TUMBLING DICE,TUMBLING DICE,"album rock, british invasion, classic rock, rock",61,1,1972,5/12/72,226333,111.01299999999999,11,1,0.5,0.511,0.615,0.91,0.281,-4.248,0.0347,0.77,0,10.0,7.0,TRLUNCP128F42BA510,SOWGCRW12A670209C7
4hrAKlxfblnG7llBEEX7TR,LEONA LEWIS,LEONA LEWIS,RUN,RUN,"british soul, dance pop, europop, neo mellow, pop, post-teen pop, talent show, uk pop, urban contemporary",65,1,2007,2007,314720,142.434,5,0,0.43,5.61e-06,0.302,0.461,0.122,-6.166,0.0292,0.0932,0,81.0,81.0,TRKSWET128F92EB20A,SOFYPBA12A58A795A0
4hsNBu9gncNn0q00CTxT24,LEE DORSEY,LEE DORSEY,YA YA,YA YA,"classic soul, funk, new orleans funk, rhythm and blues, rock-and-roll, soul",17,1,1961,2/7/61,142072,140.665,5,1,0.73,0.000962,0.799,0.5529999999999999,0.10800000000000001,-8.338,0.0652,0.924,0,13.0,7.0,TRCRGLM128F92DD89F,SOUCZRD12A8C13F46D
4i2WUspbfNZCnhkypoFKrM,NICKELBACK,NICKELBACK,FEELIN' WAY TOO DAMN GOOD,FEELIN' WAY TOO DAMN GOOD,"alternative metal, canadian rock, nu metal, post-grunge",47,1,2003,9/23/03,256453,156.05,5,1,0.000722,0.000659,0.51,0.818,0.151,-5.626,0.0415,0.395,0,16.0,48.0,TRNIYPI128F426BD61,SOSNWID12A8C13B268
4i4zjkLYGOwHXbNTnsesGe,THE POLICE,THE POLICE,MASOKO TANGA,MASOKO TANGA,"album rock, art rock, classic rock, dance rock, mellow gold, new wave, permanent wave, rock, soft rock",38,0,1978,11/2/78,342267,144.185,6,0,0.0309,0.77,0.677,0.871,0.278,-9.298,0.0441,0.9009999999999999,0,,,TRWEQQE128E0793FA9,SONVLWD12A6D4F97D3
4i6wwcBc3Qrqir83xBdbM6,ELTON JOHN,ELTON JOHN,SATURDAY NIGHT'S ALRIGHT FOR FIGHTING,SATURDAY NIGHT'S ALRIGHT FOR FIGHTING,"glam rock, mellow gold, piano rock, soft rock",41,1,1990,11/8/90,294800,152.47899999999998,0,1,0.0358,0.0703,0.49,0.9840000000000001,0.064,-4.995,0.0437,0.961,0,12.0,12.0,TRCIXSN128EF342BAC,SODVHFU12CF5F88A22
4i73F5YAxGXJvqaEZ2h1iz,CYNDI LAUPER,CYNDI LAUPER,WITNESS,WITNESS,"dance pop, dance rock, europop, mellow gold, new wave pop, permanent wave, pop rock, soft rock",33,0,1983,10/14/83,220333,143.27,0,1,0.0187,0.0492,0.701,0.7909999999999999,0.374,-6.9879999999999995,0.0329,0.895,0,,,TRHSMVO128F4260DF3,SOTERGO12A8AE479E2
4iAYo83eWlktjw97oebIal,POSITIVE K,POSITIVE K,I GOT A MAN,I GOT A MAN,"bronx hip hop, east coast hip hop",47,1,1992,1/1/92,232773,103.75399999999999,7,1,0.0774,0.0,0.812,0.753,0.341,-13.252,0.11800000000000001,0.787,1,,,,
4iBgmqQ0cPGyRPGMyySiaB,NINE INCH NAILS,NINE INCH NAILS,MARCH OF THE PIGS,MARCH OF THE PIGS,"alternative metal, alternative rock, cyberpunk, electronic rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",41,1,2004,11/23/04,178427,134.47299999999998,2,1,0.033,0.134,0.509,0.875,0.0815,-6.772,0.0485,0.05,1,3.0,59.0,TRPFNAM128E079276A,SODITMP12A6701C5E8
4iEOVEULZRvmzYSZY2ViKN,ALT-J,ALT-J,LEFT HAND FREE,LEFT HAND FREE,"indie rock, modern rock",73,1,2014,9/22/14,173631,101.99,3,1,0.462,0.00943,0.6970000000000001,0.877,0.083,-4.465,0.0462,0.802,0,,,,
4iLPK8QnOvqm0Azbsk2GDn,BILLY CURRINGTON,BILLY CURRINGTON,DON'T IT,DON'T IT,"contemporary country, country, country road, modern country rock",64,1,2015,6/2/15,189000,90.96600000000001,1,1,0.0446,0.0,0.5710000000000001,0.826,0.34299999999999997,-4.475,0.0362,0.713,0,,,,
4iLeL1aYGcQBsYcWIhXIUO,KANE BROWN,KANE BROWN,FOUND YOU,FOUND YOU,"contemporary country, country road",61,1,2017,10/6/17,191733,164.144,4,0,0.0528,0.0,0.46,0.821,0.0818,-5.332999999999999,0.0404,0.43799999999999994,0,,,,
4iQZi2sMZlbTpcUlo5YGBf,LOU GRAMM,LOU GRAMM,MIDNIGHT BLUE,MIDNIGHT BLUE,"album rock, mellow gold, soft rock",53,1,1987,3/3/87,236093,113.762,0,1,0.134,0.0444,0.664,0.695,0.10800000000000001,-11.543,0.0292,0.6559999999999999,0,,,,
4iWRMBM1uLCkDGPkeBxfRU,MICHAEL HURLEY,MICHAEL HURLEY,BE KIND TO ME,BE KIND TO ME,"anti-folk, folk, freak folk, indie folk, lo-fi, new weird america, traditional folk",44,0,1971,9/1/71,171440,138.69799999999998,7,1,0.981,0.00255,0.542,0.23800000000000002,0.092,-10.132,0.0298,0.515,0,,,TRDPNYZ128F4239413,SOXHKYZ12A8C1335B4
4icLrbOnArwJwOp8QQW296,NINE INCH NAILS,NINE INCH NAILS,SUCK,SUCK,"alternative metal, alternative rock, cyberpunk, electronic rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock",38,0,1992,1/1/92,307867,182.06099999999998,4,0,0.00405,0.44799999999999995,0.607,0.615,0.0524,-9.991,0.11199999999999999,0.35600000000000004,0,,,TRIKXMY128F145E29B,SOGZYUA12A6D4F7882
4iiLzvbh0bXMnomiB6DIuk,FIREFALL,FIREFALL,YOU ARE THE WOMAN,YOU ARE THE WOMAN,"album rock, bubblegum pop, classic rock, country rock, folk rock, mellow gold, soft rock",53,1,1976,1976,164440,120.91799999999999,2,1,0.535,0.0,0.753,0.469,0.29,-11.64,0.0339,0.838,0,,,,
4iihDHIoKZdOeOW1kFDUtR,AEROSMITH,AEROSMITH,JADED,JADED,"album rock, classic rock, hard rock, rock",60,1,2001,3/5/01,214333,118.009,9,1,0.005,1.47e-05,0.517,0.89,0.0824,-4.033,0.0539,0.632,0,20.0,7.0,TRGVHKP128F427A4D9,SOOQILK12A8C13135E
